name,symbol,country,exchange,sector
Korea Electronic Certification Authority Inc. ,041460,south korea,xkrx,internet/online
Korea Electronic Power Industrial Development Co. Ltd. ,130660,south korea,xkrx,electric utilities
Korea Engineering Consultants Corp. ,023350,south korea,xkrx,technical services
Korea Export Packaging Industry Co. Ltd. ,002200,south korea,xkrx,containers/packaging
Korea Flange Co. Ltd. ,010100,south korea,xkrx,motor vehicle parts
Korea Fuel-Tech Corp. ,123410,south korea,xkrx,motor vehicle parts
Korea Furniture Co. Ltd. ,004590,south korea,xkrx,furniture
Korea Gas Corp. ,036460,south korea,xkrx,gas utilities
Korea Industrial Co. Ltd. ,002140,south korea,xkrx,food products
Korea Information & Communication Co. Ltd. ,025770,south korea,xkrx,consumer finance
Korea Information Certificate Authority Inc. ,053300,south korea,xkrx,internet/online
Korea Information Engineering Services Co. Ltd. ,039740,south korea,xkrx,computer services
Korea Investment Holdings Co. Ltd. ,071050,south korea,xkrx,finance companies
Korea Investment Holdings Co. Ltd. Pfd. Series 1 ,071055,south korea,xkrx,finance companies
Korea Line Corp. ,005880,south korea,xkrx,water transport/shipping
Korea Mcnulty Co. Ltd. ,222980,south korea,xkrx,non-alcoholic beverages/drinks
Korea New Network Corp. ,058400,south korea,xkrx,broadcasting
Korea No.10 Special Purpose Acquisition Co. Ltd. ,409570,south korea,xkrx,shell companies
Korea Petrochemical Industrial Co. Ltd. ,006650,south korea,xkrx,chemicals
Korea Petroleum Industrial Co. Ltd. ,004090,south korea,xkrx,building materials/products
Korea Pharmacy Co. Ltd. ,032300,south korea,xkrx,pharmaceuticals
Korea Plasma Technology U Co. Ltd. ,054410,south korea,xkrx,industrial machinery
Korea Ratings Corp. ,034950,south korea,xkrx,finance companies
Knowit AB ,know,sweden,xsto,computer services
Knowledge Economic City Co. ,4310,saudi arabia,xsau,real estate developers
Knowledge Marine & Engineering Works Ltd. ,543273,india,xbom,water transport/shipping
KnowledgeSuite Inc. ,3999,japan,xtks,internet/online
Knowles Corp. ,kn,united states,xnys,audio/video equipment
KNR Constructions Ltd. ,532942,india,xbom,construction
KNT Holdings Ltd. ,1025,hong kong,xhkg,clothing
KNT-CT Holdings Co. Ltd. ,9726,japan,xtks,tourism
Knusford Bhd ,5035,malaysia,xkls,mobile machinery
Knutsford Express Services Ltd. ,kex,jamaica,xjam,"passenger transport, other"
KNW Co. Ltd. ,105330,south korea,xkrx,chemicals
Ko Ja (Cayman) Co. Ltd. ,5215,taiwan,xtai,computers/consumer electronics
