name,symbol,country,exchange,sector
Markor International Home Furnishings Co. Ltd. A ,600337,china,xshg,furniture
Markray Corp. ,rvbr,united states,ootc,gold
Marks & Spencer Group PLC ,mks,united kingdom,xlon,mixed retailing
Marks & Spencer Group PLC ,maksf,united states,ootc,mixed retailing
Marks & Spencer Group PLC ADR ,maksy,united states,ootc,mixed retailing
Marks Electrical Group PLC ,mrk,united kingdom,xlon,home goods retail
Marksans Pharma Ltd. ,524404,india,xbom,None
Marksmen Energy Inc. ,mksef,united states,ootc,oil extraction
Marksmen Energy Inc. ,mah,canada,xtsx,oil extraction
Marlborough Wine Estates Group Ltd. ,mwe,new zealand,xnze,alcoholic beverages/drinks
Marlin Technology Corp. ,finmu,united states,xnas,shell companies
Marlin Technology Corp. Cl A ,finm,united states,xnas,shell companies
Marlin Technology Corp. Wt ,finmw,united states,xnas,None
Marlowe PLC ,mrl,united kingdom,xlon,general services
Marmaris Altinyunus Turistik Tesisler A.S. ,maalt.e,turkey,xist,hotels
Marmota Ltd. ,meu,australia,xasx,non-ferrous metals
Maroc Telecom ,iam,morocco,xcas,wireless telecommunications services
Maroc Telecom ,iam,france,xpar,wireless telecommunications services
Maronan Metals Ltd. ,mma,australia,xasx,non-ferrous metals
Marpai Inc. ,mrai,united states,xnas,insurance brokering
Marqeta Inc. ,mq,united states,xnas,consumer finance
Marquee Resources Ltd. ,mqr,australia,xasx,general mining
Marquette National Corp. ,mnat,united states,ootc,banking
Marquie Group Inc. ,tmgi,united states,ootc,broadcasting
Marr S.p.A. ,marr,italy,xmil,food retail
Marr S.p.A. ,0nss,united kingdom,xlon,food retail
Marriott International Inc. ,mar,united states,xnas,hotels
Marriott International Inc. ,0jyw,united kingdom,xlon,hotels
Marriott International Inc. ,maq,united states,xetr,hotels
Marriott Vacations Worldwide Corp. ,vac,united states,xnys,hotels
Marrone Bio Innovations Inc. ,mbii,united states,xnas,chemicals
Mars Bancorp Inc. ,mnbp,united states,ootc,banking
Mars Group Holdings Corp. ,6419,japan,xtks,gambling industries
Mars Semiconductor Corp. ,6708,taiwan,roco,semiconductors
Marsden Maritime Holdings Ltd. ,mmh,new zealand,xnze,water transport/shipping
Marseille Almasreia Alkhalegeya For Holding Investment ,maal,egypt,nilx,real estate developers
Marsh & McLennan Cos. ,msn,germany,xfra,insurance brokering
Marsh & McLennan Cos. ,mhm,united kingdom,xlon,insurance brokering
Marsh & McLennan Cos. ,mmc,united states,xnys,insurance brokering
Marsh & McLennan Cos. ,msn,united states,xetr,insurance brokering
Marshall Boya ve Vernik Sanayii A.S. ,mrshl.e,turkey,xist,building materials/products
Marshall Machines Ltd. ,marshall,india,xnse,industrial machinery
Marshall Monteagle PLC ,mmp,south africa,xjse,diversified holding companies
Marshall Motor Holdings PLC ,mmh,united kingdom,xlon,specialty retail
Marshalls PLC ,mslh,united kingdom,xlon,building materials/products
MTR Corp. Ltd. ,mtrjf,united states,ootc,railroads
MTR Corp. Ltd. ADR ,mtcpy,united states,ootc,railroads
MTU Aero Engines AG ,mtx,united states,xetr,aerospace products/parts
MTU Aero Engines AG ,0fc9,united kingdom,xlon,aerospace products/parts
MTU Aero Engines AG ,mtuaf,united states,ootc,aerospace products/parts
MTU Aero Engines AG ADR ,mtuay,united states,ootc,aerospace products/parts
MTY Food Group Inc. ,mty,canada,xtse,restaurants
MTY Food Group Inc. ,mtyff,united states,ootc,restaurants
Mu Global Holding Ltd. ,mugh,united states,ootc,consumer services
MUA Ltd. ,mual,mauritius,xmau,full-line insurance
Muang Thai Insurance PCL ,mti,thailand,xbkk,non-life insurance
Muangthai Capital PCL ,mtc,thailand,xbkk,consumer finance
Muar Ban Lee Group Bhd ,5152,malaysia,xkls,industrial machinery
Mubang High-Tech Co. Ltd. A ,603398,china,xshg,toys & games
Mubarrad Holding Co. K.S.C. ,mubarrad,kuwait,xkuw,diversified holding companies
Mucinno Holding Inc. ,mcno,united states,ootc,building materials/products
Mud & Hound PCL ,mud,thailand,xbkk,restaurants
Muda Holdings Bhd ,3883,malaysia,xkls,paper/pulp
Mudajaya Group Bhd ,5085,malaysia,xkls,construction
Mudanjiang Hengfeng Paper Co. Ltd. ,600356,china,xshg,paper/pulp
Mudrick Capital Acquisition Corp. II Cl A ,muds,united states,xnas,shell companies
Mudrick Capital Acquisition Corp. II Wt ,mudsw,united states,xnas,None
Mudunuru Ltd. ,538743,india,xbom,diversified holding companies
Muehl Product & Service AG ,mpsc,united states,xetr,building materials/products
Muehlbauer Holding AG & Co. KGaA ,0o2z,united kingdom,xlon,precision products
Muehlbauer Holding AG & Co. KGaA ,mub,united states,xetr,precision products
Muehlhan AG ,m4n,united states,xetr,chemicals
Mueller Industries Inc. ,mli,united states,xnys,building materials/products
Mueller Water Products Inc. ,mwa,united states,xnys,precision products
Mueller-Die lila Logistik SE ,mll,united states,xetr,transportation services
Muenchener Rueckversicherungs-Gesellschaft AG ,muv2,italy,xmil,reinsurance
Muenchener Rueckversicherungs-Gesellschaft AG ,murgf,united states,ootc,reinsurance
Muenchener Rueckversicherungs-Gesellschaft AG ,muv2,united states,xetr,reinsurance
Muenchener Rueckversicherungs-Gesellschaft AG ,0kfe,united kingdom,xlon,reinsurance
Muenchener Rueckversicherungs-Gesellschaft AG ADR ,muvb,germany,xfra,reinsurance
Muenchener Rueckversicherungs-Gesellschaft AG ADR ,murgy,united states,ootc,reinsurance
Mugen Estate Co. Ltd. ,3299,japan,xtks,real estate developers
Mughal Iron & Steel Industries Ltd. ,mughal,pakistan,xkar,iron/steel
Muhak Co. Ltd. ,033920,south korea,xkrx,alcoholic beverages/drinks
Muhibbah Engineering (M) Bhd ,5703,malaysia,xkls,construction
MUI Properties Bhd ,3913,malaysia,xkls,real estate developers
Mukand Engineers Ltd. ,532097,india,xbom,None
Mukand Ltd. ,500460,india,xbom,None
Mukat Pipes Ltd. ,523832,india,xbom,industrial products
Mukesh Babu Financial Services Ltd. ,530341,india,xbom,finance companies
Mukta Agriculture Ltd. ,535204,india,xbom,farming
Mukta Arts Ltd. ,532357,india,xbom,motion picture/sound recording
Mulberry Group PLC ,mul,united kingdom,xlon,clothing retail
Mulia Boga Raya ,keju,indonesia,xidx,food products
Mulia Industrindo ,mlia,indonesia,xidx,industrial products
Mulkia Gulf Real Estate REIT ,4336,saudi arabia,xsau,diversified reits
Mullen Automotive Inc. ,muln,united states,xnas,automobiles
Mullen Group Ltd. ,mllgf,united states,ootc,trucking
Mullen Group Ltd. ,mtl,canada,xtse,trucking
Muller & Phipps (Ceylon) PLC ,mull.n0000,sri lanka,xcol,drug retail
Muller & Phipps (India) Ltd. ,501477,india,xbom,personal care products/appliances
Mulpha International Bhd ,3905,malaysia,xkls,hotels
Mulsanne Group Holding Ltd. ,1817,hong kong,xhkg,clothing retail
Multi Agro Gemilang Plantation ,magp,indonesia,xidx,farming
Multi Bintang Indonesia ,mlbi,indonesia,xidx,alcoholic beverages/drinks
Multi Commodity Exchange of India Ltd. ,534091,india,xbom,securities
Multi Finance PLC ,mfl.n0000,sri lanka,xcol,finance companies
Multi Indocitra ,mice,indonesia,xidx,personal care products/appliances
