name,symbol,country,exchange,sector
Unibail-Rodamco-Westfield SE ,0yo9,united kingdom,xlon,retail reits
Unibail-Rodamco-Westfield SE ,urw,netherlands,xams,retail reits
Unibail-Rodamco-Westfield SE ,1br1,united states,xetr,retail reits
Unibap AB ,unibap,sweden,xsto,precision products
Unibel S.A. ,unbl,france,xpar,food products
UNIBEP S.A. ,uni,poland,xwar,construction
Uni-Bio Science Group Ltd. ,690,hong kong,xhkg,biotechnology
Unibios Holdings S.A. ,biosk,greece,xath,building materials/products
UNIC Technology Corp. ,5452,taiwan,roco,chemicals
Unicafe Inc. ,2597,japan,xtks,non-alcoholic beverages/drinks
Unicaja Banco S.A. ,0rr7,united kingdom,xlon,banking
Unicaja Banco S.A. ,uni,spain,xmad,banking
UniCap Investment & Finance S.A.K.C. ,unicap,kuwait,xkuw,mortgages
Unicap Modaraba ,ucapm,pakistan,xkar,closed-end funds
UniCapital Corp. ,ucpc,united states,ootc,general services
UNICASA Industria de Moveis S.A. ,ucas3,brazil,bvmf,furniture
Unicharm Corp. ,unchf,united states,ootc,nondurable household products
Unicharm Corp. ,8113,japan,xtks,nondurable household products
Unicharm Corp. ADR ,unicy,united states,ootc,nondurable household products
Uni-Charm Indonesia ,ucid,indonesia,xidx,nondurable household products
Unichem Laboratories Ltd. ,506690,india,xbom,pharmaceuticals
Unick Corp. ,011320,south korea,xkrx,motor vehicle parts
Unick Fix-A-Form & Printers Ltd. ,541503,india,xbom,containers/packaging
Unico American Corp. ,unam,united states,xnas,non-life insurance
Unicocell Biomed Co. Ltd. ,6794,taiwan,roco,biotechnology
Unicon Optical Co. Ltd. ,4150,taiwan,roco,medical equipment/supplies
Unicorn Technologies L.P. ,unct,israel,xtae,investment advisors
UniCredit Bank a.d. ,nblb.r.b,bosnia,xblb,banking
UniCredit S.p.A. ,ucg,italy,xmil,banking
UniCredit S.p.A. ,ucg,poland,xwar,banking
UniCredit S.p.A. ,0rls,united kingdom,xlon,banking
UniCredit S.p.A. ,uncff,united states,ootc,banking
UniCredit S.p.A. ,crin,united states,xetr,banking
UniCredit S.p.A. ADR ,uncry,united states,ootc,banking
Unic-Tech L.P. ,untc,israel,xtae,finance companies
Unictron Technologies Corp. ,6792,taiwan,xtai,networking
Unicycive Therapeutics Inc. ,uncy,united states,xnas,biotechnology
Unid Co. Ltd. ,014830,south korea,xkrx,chemicals
Unidata S.p.A. ,ud,italy,xmil,internet/online
Uniden Holdings Corp. ,6815,japan,xtks,networking
UniDevice AG ,udc,united states,xetr,wholesalers
UniDoc Health Corp. ,udoc,canada,xcnq,healthcare provision
UniDoc Health Corp. ,udocf,united states,ootc,healthcare provision
Unieuro S.p.A. ,0rof,united kingdom,xlon,home goods retail
Unieuro S.p.A. ,unir,italy,xmil,home goods retail
Unifi Inc. ,ufi,united states,xnys,clothing
Unifiedpost Group S.A. ,upg,belgium,xbru,internet/online
Unifin Financiera S.A.B. de C.V. Series A ,unifina,mexico,xmex,general services
UniFirst Corp. ,unf,united states,xnys,diversified business services
Uniflex Technology Inc. ,3321,taiwan,xtai,semiconductors
Uniform Industrial Corp. ,2482,taiwan,xtai,consumer finance
Uniform Next Co. Ltd. ,3566,japan,xtks,wholesalers
Unifosa Corp. ,8277,taiwan,roco,semiconductors
Unifreight Africa Ltd. ,unif,zimbabwe,xzim,trucking
Unigold Inc. ,ugdif,united states,ootc,gold
Unigold Inc. ,ugd,canada,xtsx,gold
Unigroup Guoxin Microelectronics Co. Ltd. A ,002049,china,xshe,semiconductors
Uniinfo Telecom Services Ltd. ,uniinfo,india,xnse,wired telecommunications services
U City PCL ,u,thailand,xbkk,real estate developers
U City PCL Pfd. ,u.p,thailand,xbkk,real estate developers
U&I Financial Corp. ,unif,united states,ootc,banking
U.C.A. AG ,uca1,germany,xfra,investment advisors
U.D. Electronic Corp. ,3689,taiwan,roco,industrial electronics
U.S. Bancorp ,usb,united states,xnys,banking
U.S. Bancorp ,0lhy,united kingdom,xlon,banking
U.S. Bancorp Dep. Pfd. (Rep. 1/1000 Interest in a share of Non-Cum Perp Pfd Series A) ,usb.pra,united states,xnys,banking
U.S. Bancorp Dep. Pfd. (Rep. 1/1000 Interest in a share of Non-Cum Perp Pfd Series B) ,usb.prh,united states,xnys,banking
U.S. Bancorp Dep. Pfd. (Rep. 1/1000 Share of Pfd. Series O) ,usb.prs,united states,ootc,banking
U.S. Bancorp Dep. Pfd. (Rep. 1/1000th 4% Pfd. Series M) ,usb.prr,united states,ootc,banking
U.S. Bancorp Dep. Pfd. (Rep. 1/1000th Non-Cum. Perp. Pfd. Series K) ,usb.prp,united states,xnys,banking
U.S. Bancorp Dep. Pfd. (Rep. 1/1000th Perp. 3.75% Pfd. Series L) ,usb.prq,united states,xnys,banking
U.S. Cellular Corp. ,usm,united states,xnys,wireless telecommunications services
U.S. Cellular Corp. 5.5% Senior Notes ,uze,united states,xnys,wireless telecommunications services
U.S. Cellular Corp. 5.5% Sr. Notes due 2070 ,uzf,united states,xnys,wireless telecommunications services
U.S. Cellular Corp. 6.25% Sr. Notes due 2069 ,uzd,united states,xnys,wireless telecommunications services
U.S. Copper Corp. ,uscuf,united states,ootc,general mining
U.S. Copper Corp. ,uscu,canada,xtsx,general mining
U.S. Critical Metals Corp. ,uscm,canada,xtsx,shell companies
U.S. Energy Corp. ,useg,united states,xnas,oil extraction
U.S. Energy Initiatives Corp. Inc. ,usei,united states,ootc,motor vehicle parts
U.S. Global Investors Inc. Cl A ,grow,united states,xnas,investment advisors
U.S. Gold Corp. ,usau,united states,xnas,gold
U.S. Gold Corp. ,0lhw,united kingdom,xlon,gold
U.S. Lighting Group Inc. ,uslg,united states,ootc,industrial electronics
U.S. Lime & Minerals Inc. ,uslm,united states,xnas,building materials/products
U.S. Liquids Inc. ,uslq,united states,ootc,environment/waste management
U.S. Lithium Corp. ,lith,united states,ootc,general mining
U.S. Neurosurgical Holdings Inc. ,usnu,united states,ootc,healthcare provision
U.S. Physical Therapy Inc. ,usph,united states,xnys,healthcare provision
U.S. Silica Holdings Inc. ,slca,united states,xnys,general mining
U.S. Stem Cell Inc. ,usrm,united states,ootc,biotechnology
U.S. Well Services Inc. ,usws,united states,xnas,oil & gas products/services
U.S. Well Services Inc. Wt ,uswsw,united states,xnas,None
U.S. Wind Farming Inc. ,uswf,united states,ootc,renewable energy generation
U.S. Xpress Enterprises Inc. Cl A ,usx,united states,xnys,trucking
U.Y. Fincorp Ltd. ,530579,india,xbom,securities
U10 Corp. ,alu10,france,xpar,housewares
U2BIO Co. Ltd. ,221800,south korea,xkon,healthcare provision
U3O8 Corp. ,uweff,united states,ootc,non-ferrous metals
U3O8 Corp. ,uwe.h,canada,xtsx,non-ferrous metals
UA Multimedia Inc. ,uamm,united states,ootc,publishing
UAC Global PCL ,uac,thailand,xbkk,chemicals
UACJ Corp. ,5741,japan,xtks,aluminum
UACN PLC ,uacn,nigeria,xnsa,food products
UAMT S.A. Oradea ,uam,romania,xbse,motor vehicle parts
UANGEL Corp. ,072130,south korea,xkrx,networking
UAS Drone Corp. ,usdr,united states,ootc,aerospace products/parts
UAV Corp. ,umav,united states,ootc,chemicals
UB Bancorp ,ubnc,united states,ootc,banking
UBA Investments Ltd. ,768,hong kong,xhkg,closed-end funds
UBCare Co. Ltd. ,032620,south korea,xkrx,computer services
UBE Corp. ,4208,japan,xtks,chemicals
Uber Technologies Inc. ,uber,united states,xnys,emerging technologies
Uber Technologies Inc. ,ut8,united states,xetr,emerging technologies
U-Best Innovative Technology Co. Ltd. ,4714,taiwan,roco,chemicals
UBI Pharma Inc. ,6562,taiwan,roco,pharmaceuticals
Ubicom Holdings Inc. ,3937,japan,xtks,computer services
Ubion Co. Ltd. ,084440,south korea,xkon,software
Ubique Minerals Ltd. ,ubq,canada,xcnq,non-ferrous metals
Ubiquitech Software Corp. ,ubqu,united states,ootc,software
Ubiquiti Inc. ,ui,united states,xnys,networking
Ubiquiti Inc. ,0li9,united kingdom,xlon,networking
Ubiquitous AI Corp. ,3858,japan,xjas,software
Ubiquoss Holdings Inc. ,078070,south korea,xkrx,networking
Ubiquoss Inc. ,264450,south korea,xkrx,networking
UBIS (ASIA) PCL ,ubis,thailand,xbkk,chemicals
Ubisoft Entertainment S.A. ,ubi,france,xpar,toys & games
Ubisoft Entertainment S.A. ,ubin,mexico,xmex,toys & games
Ubisoft Entertainment S.A. ,ubsff,united states,ootc,toys & games
Ubisoft Entertainment S.A. ,ubis,austria,xwbo,toys & games
Ubisoft Entertainment S.A. ,0nvl,united kingdom,xlon,toys & games
Ubisoft Entertainment S.A. ADR ,ubsfy,united states,ootc,toys & games
UbiVelox Inc. ,089850,south korea,xkrx,precision products
u-blox Holding AG ,0qni,united kingdom,xlon,semiconductors
u-blox Holding AG ,ubxn,switzerland,xswx,semiconductors
UBM Development AG ,ubs,austria,xwbo,real estate developers
UBM Development AG ,0gd5,united kingdom,xlon,real estate developers
Ubon Bio Ethanol PCL ,ube,thailand,xbkk,alternative fuels
UBright Optronics Corp. ,4933,taiwan,roco,chemicals
UBS Group AG ,ubs,united states,xnys,major international banks
UBS Group AG ,0r3t,united kingdom,xlon,major international banks
UBS Group AG ,ubsg,switzerland,xswx,major international banks
UC Asset LP ,ucasu,united states,ootc,real estate developers
UC&GN International Corp. ,3603,taiwan,roco,semiconductors
Ucal Fuel Systems Ltd. ,500464,india,xbom,motor vehicle parts
Ucap Cloud Information Technology Co. Ltd. A ,688228,china,xshg,internet/online
Ucar S.A. ,alucr,france,xpar,general services
UCB S.A. ,ucbjf,united states,ootc,biotechnology
UCB S.A. ,ucb,belgium,xbru,biotechnology
UCB S.A. ,0nzt,united kingdom,xlon,biotechnology
UCB S.A. ,ucbn,mexico,xmex,biotechnology
UCB S.A. ADR ,ucbjy,united states,ootc,biotechnology
Uchi Technologies Bhd ,7100,malaysia,xkls,precision products
Uchida Yoko Co. Ltd. ,8057,japan,xtks,furniture
Uchiyama Holdings Co. Ltd. ,6059,japan,xtks,diversified holding companies
Uchumi Supermarkets Ltd. ,uchm,kenya,xnai,food retail
UCloud Technology Co. Ltd. A ,688158,china,xshg,internet/online
uCloudlink Group Inc. ADR ,ucl,united states,xnas,networking
UCM Resita S.A. ,ucm,romania,xbse,mobile machinery
UCO Bank Ltd. ,532505,india,xbom,None
Ucommune International Ltd. ,uk,united states,xnas,real estate developers
Ucommune International Ltd. Wt ,ukomw,united states,xnas,None
Ucore Rare Metals Inc. ,ucu,canada,xtsx,non-ferrous metals
Ucore Rare Metals Inc. ,uuraf,united states,ootc,non-ferrous metals
UCrest Bhd ,0005,malaysia,xkls,networking
Udaipur Cement Works Ltd. ,530131,india,xbom,building materials/products
Udapussellawa Plantations PLC ,udpl.n0000,sri lanka,xcol,farming
Uday Jewellery Industries Ltd. ,539518,india,xbom,jewelry & watches
Udemy Inc. ,udmy,united states,xnas,consumer services
UDR Inc. ,udr,united states,xnys,residential reits
UDR Inc. ,0lhs,united kingdom,xlon,residential reits
UDS Group Inc. ,udsg,united states,ootc,restaurants
UE Furniture Co. Ltd. A ,603600,china,xshg,furniture
Ueki Corp. ,1867,japan,xtks,construction
UEM Edgenta Bhd ,1368,malaysia,xkls,diversified business services
UEM Sunrise Bhd ,5148,malaysia,xkls,real estate developers
UET United Electronic Technology AG ,cfc,united states,xetr,networking
UEX Corp. ,uexcf,united states,ootc,non-ferrous metals
UEX Corp. ,uxo,germany,xfra,non-ferrous metals
UEX Corp. ,uex,canada,xtse,non-ferrous metals
Uflex Ltd. ,500148,india,xbom,containers/packaging
UFO Moviez India Ltd. ,539141,india,xbom,None
UFP Industries Inc. ,ufpi,united states,xnas,building materials/products
UFP Technologies Inc. ,ufpt,united states,xnas,containers/packaging
Ufuk Yatirim Yonetim ve Gayrimenkul A.S. ,ufuk.e,turkey,xist,finance companies
UG Healthcare Corp. Ltd. ,8k7,singapore,xses,medical equipment/supplies
Uganda Clays Ltd. ,ucl,uganda,xuga,building materials/products
Ugar Sugar Works Ltd. ,530363,india,xbom,food products
UGE International Ltd. ,ugeif,united states,ootc,industrial electronics
UGE International Ltd. ,uge,canada,xtsx,industrial electronics
UGI Corp. ,ugi,united states,xnys,gas utilities
Ugro Capital Ltd. ,511742,india,xbom,finance companies
UHF Logistics Group Inc. ,rglg,united states,ootc,real estate developers
UHT Unitech Co. Ltd. ,6618,taiwan,roco,clothing
UI Display Co. Ltd. ,069330,south korea,xkrx,industrial electronics
UIE PLC ,uie,denmark,xcse,farming
UIE PLC ,0kgq,united kingdom,xlon,farming
UIL Co. Ltd. ,049520,south korea,xkrx,networking
UIL Finance Ltd. ZDP ,utlf,united kingdom,xlon,closed-end funds
UIL Finance Ltd. ZDP ,utlh,united kingdom,xlon,closed-end funds
UIL Finance Ltd. ZDP ,utli,united kingdom,xlon,closed-end funds
UIL Finance Ltd. ZDP 2024 ,utlg,united kingdom,xlon,closed-end funds
UiPath Inc. ,path,united states,xnys,software
Ujaas Energy Ltd. ,533644,india,xbom,None
Ujjivan Financial Services Ltd. ,539874,india,xbom,finance companies
Ujjivan Small Finance Bank Ltd. ,542904,india,xbom,banking
Uju Electronics Co. Ltd. ,065680,south korea,xkrx,industrial electronics
UJU Holding Ltd. ,1948,hong kong,xhkg,advertising/marketing/public relations
Universal Display Corp. ,0lje,united kingdom,xlon,audio/video equipment
Universal Electronics Inc. ,ueic,united states,xnas,audio/video equipment
Universal Energy Corp. ,uvse,united states,ootc,oil extraction
Universal for Paper & Packaging Materials ,unip,egypt,nilx,containers/packaging
Universal Health International Group Holding Ltd. ,2211,hong kong,xhkg,drug retail
Universal Health Realty Income Trust ,wy8,germany,xfra,healthcare reits
Universal Health Realty Income Trust ,uht,united states,xnys,healthcare reits
Universal Health Services Inc. Cl A ,uhid,united states,ootc,healthcare provision
Universal Health Services Inc. Cl B ,0ljl,united kingdom,xlon,healthcare provision
Universal Health Services Inc. Cl B ,uhs,united states,xnys,healthcare provision
Universal Ibogaine Inc. ,ibo,canada,xtsx,shell companies
Universal Ibogaine Inc. ,ibogf,united states,ootc,shell companies
Universal Inc. ,1325,taiwan,xtai,clothing
Universal Insurance Co. Ltd. ,uvic,pakistan,xkar,non-life insurance
Universal Insurance Co. PLC ,univinsure,nigeria,xnsa,non-life insurance
Universal Insurance Holdings Inc. ,uve,united states,xnys,non-life insurance
Universal Logistics Holdings Inc. ,ulh,united states,xnas,trucking
Universal Media Group Inc. ,umgp,united states,ootc,motion picture/sound recording
Universal Microelectronics Co. Ltd. ,2413,taiwan,xtai,precision products
Universal Microwave Technology Inc. ,3491,taiwan,roco,industrial electronics
Universal Modern Industries Co. ,umic,jordan,xamm,food products
Universal Music Group N.V. ,umg,netherlands,xams,motion picture/sound recording
Universal Music Group N.V. ,0umg,united kingdom,xlon,motion picture/sound recording
Universal Music Group N.V. ,umgnf,united states,ootc,motion picture/sound recording
Universal Music Group N.V. ADR ,unvgy,united states,ootc,motion picture/sound recording
Universal Network Systems Ltd. ,gemunsl,pakistan,xkar,transportation services
Universal Office Automation Ltd. ,523519,india,xbom,wholesalers
Universal Power Industry Corp. ,upin,united states,ootc,computers/consumer electronics
Universal Proptech Inc. ,upi,canada,xtsx,building materials/products
Universal Robina Corp. ,urc,philippines,xphs,food products
Universal Robina Corp. ,uvrbf,united states,ootc,food products
Universal Robina Corp. ADR ,uvrby,united states,ootc,food products
Universal Scientific Industrial (Shanghai) Co. Ltd. ,601231,china,xshg,industrial electronics
Universal Security Instruments Inc. ,uuu,united states,xase,industrial electronics
Universal Solar Technology Inc. ,unss,united states,ootc,industrial electronics
Universal Stainless & Alloy Products Inc. ,usap,united states,xnas,iron/steel
Universal Starch-Chem Allied Ltd. ,524408,india,xbom,chemicals
Universal Store Holdings Ltd. ,uni,australia,xasx,clothing retail
Universal Systems Inc. ,uvss,united states,ootc,environment/waste management
Universal Technical Institute Inc. ,uti,united states,xnys,employment/training services
Universal Textile Co. Ltd. ,1445,taiwan,xtai,clothing
Universal Tracking Solutions Inc. ,utrk,united states,ootc,networking
Universal Vision Biotechnology Co. Ltd. ,3218,taiwan,roco,healthcare provision
Universe Entertainment & Culture Group Co. Ltd. ,1046,hong kong,xhkg,motion picture/sound recording
Universe Pharmaceuticals Inc. ,upc,united states,xnas,healthcare provision
Universe Printshop Holdings Ltd. ,8448,hong kong,xhkg,printing
University Bancorp Inc. ,unib,united states,ootc,banking
University Press PLC ,upl,nigeria,xnsa,publishing
Universus Photo Imagings Ltd. ,542933,india,xbom,medical equipment/supplies
Univerzalna Investiciona Banka AD Skopje ,uni,macedonia,xmae,banking
Univest Financial Corp. ,uvsp,united states,xnas,banking
UniVision Engineering Ltd. ,uvel,united kingdom,xlon,precision products
Univo Pharmaceuticals Ltd. ,unvo,israel,xtae,pharmaceuticals
Uniwax S.A. ,unxc,ivory coast,xbrv,clothing
Uniworth Ltd. ,514144,india,xbom,clothing
Unizyx Holding Corp. ,3704,taiwan,xtai,networking
Unjha Formulations Ltd. ,531762,india,xbom,pharmaceuticals
Unlimited Travel Group AB ,utg,sweden,xsto,tourism
Unlu Yatirim Holding A.S. ,unlu.e,turkey,xist,investment advisors
Unozawa-Gumi Iron Works Ltd. ,6396,japan,xtks,industrial machinery
UNQ Holdings Ltd. ,2177,hong kong,xhkg,mixed retailing
Unrivaled Brands Inc. ,unrv,united states,ootc,farming
Unternehmens Invest AG ,uiv,austria,xwbo,investment advisors
Unum Group ,0ljn,united kingdom,xlon,life insurance
Unum Group ,unm,united states,xnys,life insurance
Unum Group 6.25% Jr. Sub. Notes 061558 ,unma,united states,xnys,life insurance
UnUsUaL Ltd. ,1d1,singapore,xses,recreational services
UOA Development Bhd ,5200,malaysia,xkls,real estate developers
UOA REIT ,5110,malaysia,xkls,industrial/office reits
UOB Kay Hian Securities (Thailand) PCL ,uobkh,thailand,xbkk,securities
UOB-Kay Hian Holdings Ltd. ,u10,singapore,xses,securities
Uoki Co. Ltd. ,2683,japan,xtks,food retail
UOL Group Ltd. ,u14,singapore,xses,real estate developers
UOL Group Ltd. ,uolgf,united states,ootc,real estate developers
UOL Group Ltd. ADR ,uolgy,united states,ootc,real estate developers
Uonlive Corp. ,uoli,united states,ootc,broadcasting
Uoriki Co. Ltd. ,7596,japan,xtks,food retail
Up Fintech Holding Ltd. ADR ,tigr,united states,xnas,securities
Up Global Sourcing Holdings PLC ,upgs,united kingdom,xlon,advertising/marketing/public relations
UP Hotels Ltd. ,509960,india,xbom,hotels
UPA Corp. Bhd ,7757,malaysia,xkls,containers/packaging
Upbest Group Ltd. ,335,hong kong,xhkg,finance companies
UPC Technology Corp. ,1313,taiwan,xtai,chemicals
UPD Holding Corp. ,updc,united states,ootc,food products
UPDC PLC ,updc,nigeria,xnsa,real estate developers
UPDC Real Estate Investment Trust ,updcreit,nigeria,xnsa,diversified reits
Upergy S.A. ,alupg,france,xpar,mixed retailing
UpHealth Inc. ,uph,united states,xnys,software
UpHealth Inc. Wt ,uph.wt,united states,xnys,None
uPI Semiconductor Corp. ,6719,taiwan,xtai,semiconductors
UPL Ltd. ,512070,india,xbom,None
Upland Software Inc. ,upld,united states,xnas,software
UPM Kymmene Oyj ,upmkf,united states,ootc,paper/pulp
UPM-Kymmene Oyj ,0nv5,united kingdom,xlon,paper/pulp
UPM-Kymmene Oyj ,rpl,united states,xetr,paper/pulp
UPM-Kymmene Oyj ,upm,finland,xhel,paper/pulp
UPM-Kymmene Oyj ADR ,upmmy,united states,ootc,paper/pulp
Uponor Oyj ,0ki5,united kingdom,xlon,building materials/products
Uponor Oyj ,uponor,finland,xhel,building materials/products
Upper Egypt Flour Mills ,uefm,egypt,nilx,food products
Upper Street Marketing Inc. ,uppr,united states,ootc,clothing
UPR Corp. ,7065,japan,xtks,general services
Upsales Technology AB ,upsale,sweden,xsto,software
Upsellon Brands Holdings Ltd. ,upsl,israel,xtae,software
UpSnap Inc. ,up,canada,xcnq,advertising/marketing/public relations
Upstart Holdings Inc. ,upst,united states,xnas,internet/online
Upsurge Investment & Finance Ltd. ,531390,india,xbom,finance companies
Upwork Inc. ,upwk,united states,xnas,employment/training services
URA Holdings PLC ,urah,united kingdom,xlon,non-ferrous metals
Urals Stampings Plant PAO ,urkz,russia,misx,iron/steel
Uranium Energy Corp. ,uec,united states,xase,non-ferrous metals
Uranium Energy Corp. ,0ljq,united kingdom,xlon,non-ferrous metals
Uranium Royalty Corp. ,urc,canada,xtsx,non-ferrous metals
Uranium Royalty Corp. ,uroy,united states,xnas,non-ferrous metals
Uranium Royalty Corp. Wt ,urc.wt,canada,xtsx,None
Uravan Minerals Inc. ,uvn,canada,xtsx,non-ferrous metals
Urban Development & Construction Corp. ,udc,vietnam,xstc,construction
Urban Edge Properties ,ue,united states,xnys,retail reits
Urban Jakarta Propertindo ,urbn,indonesia,xidx,real estate developers
Urban Logistics REIT PLC ,shed,united kingdom,xlon,industrial/office reits
Urban Logistics REIT PLC ,pcilf,united states,ootc,industrial/office reits
Urban One Inc. Cl A ,uone,united states,xnas,broadcasting
Urban One Inc. Cl D ,uonek,united states,xnas,broadcasting
Urban Outfitters Inc. ,urbn,united states,xnas,clothing retail
Urban Television Network Corp. ,urbt,united states,ootc,broadcasting
Urbana Corp. ,urb,canada,xtse,closed-end funds
Urbana Corp. ,urnaf,united states,ootc,closed-end funds
Urbana Corp. Cl A ,urb.a,canada,xtse,closed-end funds
Urbana Corp. Cl A ,ubaaf,united states,ootc,closed-end funds
Urbanet Corp. Co. Ltd. ,3242,japan,xjas,real estate developers
UrbanFund Corp. ,ufc,canada,xtsx,real estate developers
urban-gro Inc. ,ugro,united states,xnas,farming
Urbanimmersive Inc. ,ubmrf,united states,ootc,software
Urbanimmersive Inc. ,ui,canada,xtsx,software
Urbanise.com Ltd. ,ubn,australia,xasx,software
Urbas Grupo Financiero S.A. ,ubs,spain,xmad,real estate developers
Urbas Grupo Financiero S.A. ,0ojy,united kingdom,xlon,real estate developers
Urbi Desarrollos Urbanos S.A.B. de C.V. ,urbi,mexico,xmex,residential building construction
Urb-it AB ,urbit,sweden,xsto,emerging technologies
Ur-Energy Inc. ,urg,united states,xase,non-ferrous metals
Ur-Energy Inc. ,u9t,germany,xfra,non-ferrous metals
Ur-Energy Inc. ,ure,canada,xtse,non-ferrous metals
Urja Global Ltd. ,526987,india,xbom,renewable energy generation
Uro Inversiones S.A. ,s2931,spain,xmad,mutual & other funds
UroGen Pharma Ltd. ,urgn,united states,xnas,pharmaceuticals
Uroica Precision Information Engineering Co. Ltd. A ,300099,china,xshe,precision products
Urologix Inc. ,ulgx,united states,ootc,medical equipment/supplies
Urstadt Biddle Properties Inc. ,ubp,united states,xnys,retail reits
Urstadt Biddle Properties Inc. 5.875% Cum. Redeem. Pfd. Series K ,ubp.prk,united states,xnys,retail reits
Urstadt Biddle Properties Inc. 6.25% Cum. Redeem. Pfd. Series H ,ubp.prh,united states,xnys,retail reits
Urstadt Biddle Properties Inc. Cl A ,uba,united states,xnys,retail reits
Ursus S.A. ,urs,poland,xwar,mobile machinery
Urteste S.A. ,urt,poland,xwar,medical equipment/supplies
URU Metals Ltd. ,uru,united kingdom,xlon,non-ferrous metals
US Financial 15 Split Corp. Pfd. ,ftu.prb,canada,xtse,mutual & other funds
US Foods Holding Corp. ,usfd,united states,xnys,food retail
US Masters Residential Property Fund ,urf,australia,xasx,residential reits
US Masters Residential Property Fund 6.25% Pfd. ,urfpa,australia,xasx,residential reits
US Metro Bancorp ,usmt,united states,ootc,banking
US Nuclear Corp. ,ucle,united states,ootc,precision products
US Student Housing REIT ,usq,australia,xasx,residential reits
USA Compression Partners L.P. ,usac,united states,xnys,oil & gas products/services
USA Truck Inc. ,usak,united states,xnas,trucking
Usak Seramik Sanayii A.S. ,usak.e,turkey,xist,building materials/products
USANA Health Sciences Inc. ,usna,united states,xnys,pharmaceuticals
Usategi Inversiones S.A. ,s2272,spain,xmad,mutual & other funds
USCB Financial Holdings Inc. ,uscb,united states,xnas,banking
USCOM Ltd. ,ucm,australia,xasx,medical equipment/supplies
USCorp. ,uscs,united states,ootc,general mining
USD Partners LP ,usdp,united states,xnys,transportation services
USEN-Next Holdings Co. Ltd. ,9418,japan,xtks,motion picture/sound recording
User Local Inc. ,3984,japan,xtks,software
Userjoy Technology Co. Ltd. ,3546,taiwan,roco,toys & games
UserTesting Inc. ,user,united states,xnys,internet/online
Userway Ltd. ,uway,israel,xtae,internet/online
USG Tech Solutions Ltd. ,532402,india,xbom,software
Usha Martin Education & Solutions Ltd. ,532398,india,xbom,None
Usha Martin Ltd. ,517146,india,xbom,None
Usha Resources Ltd. ,usha,canada,xtsx,shell companies
Usha Resources Ltd. ,ushaf,united states,ootc,shell companies
Ushakiran Finance Ltd. ,511507,india,xbom,finance companies
Ushdev International Ltd. ,511736,india,xbom,wholesalers
USHG Acquisition Corp. ,hugs.ut,united states,None,shell companies
USHG Acquisition Corp. Cl A ,hugs,united states,xnys,shell companies
USHG Acquisition Corp. Wt ,hugs.wt,united states,xnys,None
Ushine Photonics Corp. ,3678,taiwan,roco,precision products
Ushio Inc. ,6925,japan,xtks,industrial electronics
Ushio Inc. ,uhoif,united states,ootc,industrial electronics
USI Corp. ,1304,taiwan,xtai,chemicals
Usinas Siderurgicas de Minas Gerais S/A Ord ,xusio,spain,mabx,iron/steel
Usinas Siderurgicas de Minas Gerais S/A Ord ,usim3,brazil,bvmf,iron/steel
Usinas Siderurgicas de Minas Gerais S/A Pfd. ADR ,usnzy,united states,ootc,iron/steel
Usinas Siderurgicas de Minas Gerais S/A Pref ,xusi,spain,mabx,iron/steel
Usinas Siderurgicas de Minas Gerais S/A Pref A ,u1s1,germany,xfra,iron/steel
Usio Inc. ,usio,united states,xnas,consumer finance
Usmania Glass Sheet Factory Ltd. ,usmaniagl,bangladesh,xdha,building materials/products
USP Group Ltd. ,brs,singapore,xses,oil & gas products/services
USS Co. Ltd. ,4732,japan,xtks,specialty retail
UST Co. Ltd. ,263770,south korea,xkrx,semiconductors
USU Software AG ,osp2,united states,xetr,software
USU Software AG ,0ney,united kingdom,xlon,software
Usun Technology Co. Ltd. ,3498,taiwan,roco,precision products
USWE Sports AB ,uswe,sweden,xsto,specialty retail
UT Group Co. Ltd. ,2146,japan,xtks,semiconductors
UTA Acquisition Corp. Cl A ,utaa,united states,xnas,shell companies
UTA Acquisition Corp. Un ,utaau,united states,xnas,shell companies
UTA Acquisition Corp. Wt ,utaaw,united states,xnas,None
Utah Medical Products Inc. ,utmd,united states,xnas,medical equipment/supplies
UTair Aviation ,utar,russia,misx,passenger airlines
U-TECH Media Corp. ,3050,taiwan,xtai,audio/video equipment
Utechzone Co. Ltd. ,3455,taiwan,roco,precision products
Utenos Trikotazas AB ,utr1l,lithuania,xlit,clothing
UTG Inc. ,utgn,united states,ootc,life insurance
UTI Asset Management Co. Ltd. ,543238,india,xbom,investment advisors
UTI Inc. ,179900,south korea,xkrx,industrial electronics
Utilicraft Aerospace Industries Inc. ,uita,united states,ootc,aerospace products/parts
UTime Ltd. ,utme,united states,xnas,networking
Utique Enterprises Ltd. ,500014,india,xbom,finance companies
UTL Industries Ltd. ,500426,india,xbom,non-ferrous metals
Utopia ,utop,egypt,nilx,real estate developers
Utopya Turizm Insaat Isletmecilik Ticaret A.S. ,utpya.e,turkey,xist,hotels
Utour Group Co. Ltd. A ,002707,china,xshe,tourism
Utron Ltd. ,utrn,israel,xtae,motor vehicle parts
